Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
22,12,2023,16,21,59,INT,58.22,53,0.91,Flag,69,85,39,17,5,1,0,0,0,14,26,37,14,25,33,8,9,3970,41,40
22,12,2023,16,24,23,INT,41.33,43,1.04,Flag,80,64,50,18,4,0,0,0,0,21,17,24,21,15,17,4,7,3130,31,32
22,12,2023,16,25,56,INT,62.83,60,0.95,Flag,56,94,49,13,4,0,0,0,0,14,32,50,13,30,38,10,13,3782,44,46
22,12,2023,16,31,12,INT,87.61,73,0.83,Flag,65,86,40,21,4,0,0,0,0,39,30,35,37,29,26,6,6,5212,53,54
22,12,2023,16,34,7,INT,54.61,66,1.20,Flag,65,94,42,11,3,1,0,0,0,20,20,31,18,19,27,4,9,3690,43,47
22,12,2023,16,41,39,INT,45.25,49,1.08,Flag,67,87,50,9,3,0,0,0,0,14,22,32,13,21,26,7,8,3394,39,42
22,12,2023,16,42,52,INT,66.72,58,0.86,Flag,67,85,43,16,5,0,0,0,0,21,22,37,20,22,27,7,8,4310,46,51
22,12,2023,16,48,14,INT,68.60,53,0.77,Flag,61,86,53,11,5,0,0,0,0,37,15,33,35,15,23,8,9,4487,44,45
22,12,2023,16,49,25,INT,57.53,51,0.88,Flag,67,76,53,13,7,0,0,0,0,25,25,40,23,25,31,8,7,3414,40,45
22,12,2023,16,55,7,INT,65.89,62,0.94,Flag,66,75,55,17,1,2,0,0,0,28,29,49,23,25,32,8,7,3828,45,50
22,12,2023,16,58,6,INT,73.00,71,0.97,Flag,54,94,49,17,2,0,0,0,0,19,31,62,16,26,41,10,5,4094,48,50
22,12,2023,17,0,13,INT,63.85,51,0.79,Flag,66,87,43,16,3,1,0,0,0,24,19,44,23,18,25,10,9,3427,41,42
22,12,2023,20,22,42,INT,86.63,68,0.78,Flag,72,84,43,11,6,0,0,0,0,21,33,40,18,29,31,4,6,5407,48,51
22,12,2023,20,23,47,INT,59.28,49,0.82,Flag,56,97,44,17,2,0,0,0,0,12,24,43,10,21,34,11,8,3447,37,37
22,12,2023,20,24,58,INT,54.95,42,0.76,Flag,70,72,53,18,3,0,0,0,0,25,23,21,24,20,18,7,14,3441,39,39
22,12,2023,20,27,0,INT,70.12,54,0.77,Flag,75,76,40,18,6,1,0,0,0,21,30,38,19,28,29,7,11,3721,42,42
22,12,2023,20,33,4,INT,71.46,68,0.95,Flag,58,88,52,15,2,1,0,0,0,14,40,64,11,36,42,6,9,5558,49,50
22,12,2023,20,38,1,INT,77.01,92,1.19,Flag,50,97,52,14,1,2,0,0,0,22,36,62,22,35,44,7,6,4112,60,64
22,12,2023,20,39,16,INT,69.43,76,1.09,Flag,70,73,46,25,1,1,0,0,0,27,31,45,23,31,36,6,6,4857,49,53
22,12,2023,20,40,39,INT,72.31,63,0.87,Flag,63,82,50,16,5,0,0,0,0,31,34,51,28,31,36,10,4,4721,47,49
22,12,2023,20,43,54,INT,58.31,63,1.08,Flag,66,72,61,14,3,0,0,0,0,31,22,31,30,21,26,7,6,4196,46,50
22,12,2023,20,46,18,INT,68.81,66,0.95,Flag,57,88,55,13,2,1,0,0,0,24,30,48,20,29,40,8,6,3789,46,47
22,12,2023,20,54,37,INT,58.82,66,1.12,Flag,69,77,52,16,1,1,0,0,0,15,23,56,12,22,33,7,7,2957,41,43
22,12,2023,20,55,30,INT,43.40,40,0.92,Flag,72,77,45,15,5,2,0,0,0,7,31,30,7,29,25,5,7,2747,35,34
22,12,2023,21,14,7,INT,83.47,77,0.92,Flag,55,99,43,14,5,0,0,0,0,38,32,59,28,28,35,10,10,5278,49,55
23,12,2023,11,59,37,INT,72.73,73,1.00,Flag,57,92,49,16,1,1,0,0,0,34,29,41,31,27,32,9,5,4229,55,59
23,12,2023,12,0,55,INT,66.49,74,1.11,Flag,65,78,50,18,4,1,0,0,0,25,26,40,23,26,33,6,5,3546,46,49
23,12,2023,12,29,3,INT,56.66,76,1.34,Flag,53,107,37,18,1,0,0,0,0,32,14,37,31,14,29,5,13,4000,50,54
23,12,2023,12,33,36,INT,64.06,56,0.87,Flag,73,70,48,21,1,2,1,0,0,28,32,32,26,29,22,6,7,4157,40,47
23,12,2023,13,4,5,INT,62.64,63,1.00,Flag,60,93,41,18,4,0,0,0,0,21,26,45,19,24,35,8,9,4211,46,45
23,12,2023,13,9,0,INT,64.67,62,0.95,Flag,61,91,48,12,3,0,1,0,0,36,19,27,31,19,24,7,10,4823,47,46
23,12,2023,20,19,5,INT,63.93,62,0.96,Flag,64,84,47,17,4,0,0,0,0,35,21,42,32,20,29,8,8,4164,46,52
23,12,2023,20,20,24,INT,72.96,79,1.08,Flag,62,79,56,15,4,0,0,0,0,29,30,36,27,28,32,4,4,4540,52,59
23,12,2023,20,21,26,INT,57.34,70,1.22,Flag,64,76,57,18,1,0,0,0,0,14,26,47,13,25,38,7,8,4132,49,53
23,12,2023,20,25,22,INT,56.54,63,1.11,Flag,60,101,30,20,5,0,0,0,0,30,24,33,27,23,27,9,5,4464,47,50
23,12,2023,20,29,54,INT,80.78,76,0.94,Flag,53,82,58,20,3,0,0,0,0,20,38,65,18,34,50,11,9,5837,59,64
23,12,2023,20,32,4,INT,54.33,55,1.01,Flag,70,75,53,15,3,0,0,0,0,18,31,35,18,29,28,6,6,3423,44,48
23,12,2023,20,42,23,INT,68.03,79,1.16,Flag,51,93,53,17,2,0,0,0,0,34,28,40,31,26,32,7,9,4173,55,61
23,12,2023,20,43,37,INT,69.25,69,0.99,Flag,59,88,48,17,4,0,0,0,0,42,24,39,36,24,31,9,11,4680,48,52
23,12,2023,20,49,58,INT,44.67,50,1.11,Flag,83,70,40,16,6,1,0,0,0,40,13,12,37,13,10,3,7,3368,38,42
23,12,2023,20,55,30,INT,46.94,57,1.21,Flag,78,64,56,11,5,2,0,0,0,37,14,18,36,13,16,5,6,3333,40,43
23,12,2023,20,58,11,INT,62.93,83,1.31,Flag,44,103,57,11,1,0,0,0,0,36,27,39,34,25,33,8,6,3936,52,58
23,12,2023,21,1,56,INT,53.87,70,1.29,Flag,60,85,57,10,4,0,0,0,0,34,17,26,34,17,22,7,9,4337,51,55
23,12,2023,22,1,6,INT,56.47,63,1.11,Flag,64,83,47,17,5,0,0,0,0,46,15,32,40,14,20,9,10,3373,49,52
23,12,2023,22,3,28,INT,62.58,78,1.24,Flag,62,89,46,15,4,0,0,0,0,34,23,28,33,23,24,3,5,5039,47,50
23,12,2023,22,4,36,INT,46.93,55,1.17,Flag,78,73,43,17,5,0,0,0,0,32,15,25,29,15,22,6,7,2898,39,44
23,12,2023,22,16,55,INT,67.32,102,1.51,Flag,48,85,69,11,3,0,0,0,0,59,25,40,50,23,33,6,4,4497,65,71
24,12,2023,9,52,7,INT,68.42,78,1.14,Flag,50,100,45,17,4,0,0,0,0,20,32,50,17,28,46,11,8,4356,57,62
24,12,2023,9,53,15,INT,61.76,66,1.06,Flag,61,79,60,14,2,0,0,0,0,52,19,23,45,17,18,5,10,4368,49,54
24,12,2023,10,3,40,INT,62.00,67,1.08,Flag,71,71,49,19,5,1,0,0,0,35,28,30,34,26,26,5,5,4549,50,52
24,12,2023,10,5,43,INT,68.72,87,1.26,Flag,55,81,62,17,1,0,0,0,0,35,32,40,34,29,32,6,6,4544,53,63
24,12,2023,11,36,5,INT,81.49,74,0.90,Flag,70,78,38,21,9,0,0,0,0,42,35,47,38,33,31,5,5,5877,54,56
24,12,2023,11,37,56,INT,83.92,83,0.98,Flag,43,101,61,8,3,0,0,0,0,18,45,72,15,42,51,10,10,5910,56,59
24,12,2023,11,41,41,INT,57.84,51,0.88,Flag,66,94,37,15,4,0,0,0,0,27,21,34,26,21,20,8,11,4972,45,47
24,12,2023,11,44,21,INT,69.70,77,1.10,Flag,64,81,43,24,3,1,0,0,0,36,24,46,33,24,30,7,5,5768,53,56
24,12,2023,11,46,4,INT,72.87,71,0.97,Flag,48,97,60,9,1,0,1,0,0,38,36,56,35,33,39,11,10,5246,57,58
24,12,2023,11,47,12,INT,61.39,53,0.86,Flag,67,78,47,22,2,0,0,0,0,37,27,36,33,25,24,8,13,4898,42,46
24,12,2023,11,48,15,INT,47.13,54,1.14,Flag,69,78,44,21,4,0,0,0,0,23,27,30,19,22,22,5,6,3320,40,41
24,12,2023,11,52,57,INT,54.28,54,0.99,Flag,66,98,25,17,8,2,0,0,0,45,12,18,43,12,16,10,10,3865,41,44
24,12,2023,11,55,55,INT,49.01,64,1.30,Flag,58,82,56,17,2,1,0,0,0,44,19,24,38,18,17,7,9,3601,52,54
24,12,2023,11,57,34,INT,68.05,80,1.17,Flag,54,88,57,14,3,0,0,0,0,26,31,48,25,30,37,7,4,4632,53,56
24,12,2023,15,38,3,INT,61.81,48,0.77,Flag,65,75,49,22,5,0,0,0,0,37,23,23,32,21,16,8,15,4909,43,47
24,12,2023,15,40,3,INT,66.07,69,1.04,Flag,60,89,42,21,4,0,0,0,0,26,22,37,25,20,27,8,3,4907,49,52
24,12,2023,15,41,16,INT,63.85,66,1.03,Flag,67,79,49,15,6,0,0,0,0,33,22,35,32,22,25,8,7,4056,51,54
24,12,2023,15,56,47,INT,74.12,60,0.80,Flag,64,85,40,20,7,0,0,0,0,27,19,35,24,18,29,8,11,6066,46,46
25,12,2023,20,58,14,INT,51.99,60,1.15,Flag,71,77,44,18,4,2,0,0,0,19,25,41,18,24,32,6,9,3688,41,43
25,12,2023,21,2,1,INT,39.98,39,0.97,Flag,90,64,39,16,7,0,0,0,0,23,20,18,21,19,17,4,9,3024,32,34
25,12,2023,21,5,2,INT,57.78,55,0.95,Flag,65,91,44,11,4,1,0,0,0,22,21,43,21,21,29,7,11,4242,45,48
25,12,2023,21,15,3,INT,86.60,80,0.92,Flag,66,70,54,22,3,1,0,0,0,55,20,34,51,19,25,5,5,5772,56,62
25,12,2023,21,16,27,INT,45.05,50,1.10,Flag,61,84,50,19,2,0,0,0,0,30,15,26,29,14,23,10,12,3103,42,43
25,12,2023,21,18,9,INT,58.99,69,1.16,Flag,59,87,49,19,2,0,0,0,0,28,22,35,27,22,30,5,10,4876,50,54
25,12,2023,21,19,33,INT,55.97,63,1.12,Flag,51,100,46,17,1,1,0,0,0,36,21,32,33,19,24,8,9,4018,50,51
25,12,2023,21,21,18,INT,74.73,66,0.88,Flag,62,84,48,18,3,1,0,0,0,37,28,45,33,27,32,9,5,5820,47,54
25,12,2023,21,23,12,INT,57.28,69,1.20,Flag,65,76,52,21,1,1,0,0,0,43,23,31,35,22,26,7,11,3611,48,51
25,12,2023,21,26,26,INT,51.60,47,0.91,Flag,80,69,53,11,3,0,0,0,0,32,17,25,29,16,18,7,8,4053,39,38
25,12,2023,21,28,8,INT,51.05,78,1.52,Flag,58,88,48,21,1,0,0,0,0,23,20,43,23,19,31,6,6,3560,51,57
25,12,2023,21,33,21,INT,71.31,96,1.34,Flag,40,116,41,17,2,0,0,0,0,37,27,63,31,26,37,8,9,5550,62,64
25,12,2023,21,34,48,INT,52.60,54,1.02,Flag,65,85,48,15,3,0,0,0,0,39,17,29,35,16,19,7,10,3951,41,47
25,12,2023,21,38,45,INT,59.26,58,0.97,Flag,62,86,48,17,3,0,0,0,0,30,17,34,29,17,23,9,9,5311,42,48
25,12,2023,21,40,54,INT,60.19,51,0.84,Flag,61,92,40,19,3,1,0,0,0,60,14,21,46,14,16,12,7,4988,40,41
25,12,2023,21,42,36,INT,68.77,65,0.94,Flag,57,92,46,15,6,0,0,0,0,34,28,41,27,26,31,9,8,6121,46,48
25,12,2023,21,44,59,INT,51.96,65,1.25,Flag,61,91,49,13,2,0,0,0,0,33,17,36,31,16,24,9,7,3719,48,53
25,12,2023,21,47,56,INT,50.03,62,1.23,Flag,54,100,49,13,0,0,0,0,0,25,22,53,22,21,33,8,9,3706,45,45
25,12,2023,21,49,6,INT,59.88,54,0.90,Flag,63,79,54,15,4,1,0,0,0,38,32,37,33,30,25,9,9,4710,44,46
25,12,2023,21,50,27,INT,63.12,52,0.82,Flag,76,67,50,18,5,0,0,0,0,42,19,30,35,17,19,7,8,4965,45,47
25,12,2023,21,51,35,INT,59.21,61,1.03,Flag,61,86,55,11,3,0,0,0,0,52,19,30,46,19,21,10,9,4175,46,45
25,12,2023,22,1,32,INT,60.42,74,1.22,Flag,74,67,55,16,3,1,0,0,0,35,26,44,32,25,30,6,7,4550,52,54
25,12,2023,22,29,41,INT,53.63,56,1.04,Flag,66,77,55,15,2,1,0,0,0,34,19,35,31,18,26,9,10,3191,45,48
25,12,2023,22,35,42,INT,51.93,71,1.36,Flag,64,84,56,8,3,1,0,0,0,50,10,23,47,10,18,5,5,3597,45,47
25,12,2023,22,38,2,INT,50.69,45,0.88,Flag,80,63,48,20,5,0,0,0,0,43,14,12,42,11,9,5,8,3801,39,42
25,12,2023,22,42,5,INT,44.82,40,0.89,Flag,71,78,46,18,3,0,0,0,0,29,14,22,24,13,18,7,12,3439,37,38
25,12,2023,22,43,26,INT,67.69,86,1.27,Flag,50,96,55,13,2,0,0,0,0,36,26,44,35,25,32,7,7,4392,56,58
26,12,2023,18,36,18,INT,53.62,47,0.87,Flag,70,77,51,17,1,0,0,0,0,30,17,24,26,17,21,9,8,3797,37,39
26,12,2023,18,39,21,INT,52.80,50,0.94,Flag,70,82,37,23,4,0,0,0,0,22,21,36,22,18,24,6,10,3857,39,42
26,12,2023,18,42,1,INT,58.28,68,1.16,Flag,70,65,62,15,4,0,0,0,0,30,25,34,29,23,24,6,8,4007,46,52
26,12,2023,18,44,58,INT,59.78,61,1.02,Flag,84,65,35,25,7,0,0,0,0,21,23,42,21,23,29,4,8,4457,46,48
26,12,2023,18,47,6,INT,69.54,87,1.25,Flag,51,87,59,16,3,0,0,0,0,27,29,49,25,26,40,6,6,4629,58,66
26,12,2023,18,50,16,INT,72.81,63,0.86,Flag,71,76,46,13,9,1,0,0,0,34,25,31,31,25,24,7,6,5587,44,46
26,12,2023,18,52,35,INT,62.10,69,1.11,Flag,58,93,44,16,4,0,1,0,0,34,26,43,33,25,31,7,10,4329,51,52
26,12,2023,18,53,38,INT,53.25,47,0.88,Flag,64,78,53,19,2,0,0,0,0,36,16,32,31,16,23,10,12,3899,41,42
26,12,2023,18,55,53,INT,61.37,71,1.15,Flag,57,87,54,17,1,0,0,0,0,45,27,34,38,25,27,8,7,4053,49,56
26,12,2023,18,58,25,INT,50.84,61,1.19,Flag,66,89,41,16,4,0,0,0,0,36,21,32,33,21,22,8,8,3495,45,45
26,12,2023,19,15,34,INT,54.01,60,1.11,Flag,69,75,49,21,2,0,0,0,0,47,13,26,42,12,17,6,7,3567,41,51
26,12,2023,19,21,32,INT,62.01,71,1.14,Flag,71,72,50,19,4,0,0,0,0,40,28,40,34,27,25,7,5,3381,50,52
26,12,2023,19,26,35,INT,65.17,72,1.10,Flag,54,81,62,18,1,0,0,0,0,25,27,54,22,27,40,10,11,3773,54,57
26,12,2023,19,28,51,INT,68.37,59,0.86,Flag,65,81,48,17,5,0,0,0,0,29,25,34,27,24,25,8,12,4520,45,46
26,12,2023,19,31,8,INT,61.85,64,1.03,Flag,59,87,48,20,1,1,0,0,0,52,14,23,47,14,18,7,10,5398,46,49
26,12,2023,19,36,9,INT,55.15,79,1.43,Flag,59,90,52,13,2,0,0,0,0,35,25,43,30,24,31,6,8,4100,49,52
26,12,2023,19,37,54,INT,59.71,65,1.08,Flag,62,80,51,20,2,1,0,0,0,33,23,37,31,21,29,8,8,4115,53,53
26,12,2023,19,41,6,INT,84.84,83,0.97,Flag,65,81,49,19,2,0,0,0,0,52,23,32,47,22,19,4,5,6672,51,57
26,12,2023,19,42,41,INT,65.68,72,1.09,Flag,60,86,52,17,0,1,0,0,0,27,33,60,23,31,38,8,7,5087,46,51
26,12,2023,19,44,37,INT,57.66,66,1.14,Flag,60,88,44,23,1,0,0,0,0,37,23,30,35,22,24,5,8,4474,47,49
26,12,2023,19,47,14,INT,50.67,61,1.20,Flag,66,90,41,17,2,0,0,0,0,34,18,33,32,18,23,6,9,3643,45,48
26,12,2023,19,49,19,INT,49.21,44,0.89,Flag,74,76,44,17,4,1,0,0,0,35,21,34,29,21,22,8,7,3881,34,36
26,12,2023,19,50,15,INT,49.92,68,1.36,Flag,57,81,69,8,0,1,0,0,0,46,12,29,41,12,22,8,7,3349,45,49
26,12,2023,20,24,56,INT,67.65,65,0.96,Flag,60,86,42,26,2,0,0,0,0,33,35,47,25,31,31,8,5,3762,44,47
26,12,2023,20,26,39,INT,80.39,72,0.89,Flag,47,103,52,11,3,0,0,0,0,46,23,49,36,22,32,11,8,6015,53,59
26,12,2023,20,27,42,INT,54.49,72,1.32,Flag,52,97,55,10,2,0,0,0,0,36,20,43,33,20,29,7,8,3605,47,50
26,12,2023,20,36,35,INT,79.74,82,1.02,Flag,61,90,40,21,3,1,0,0,0,66,22,22,62,20,16,5,6,4833,56,60
26,12,2023,20,38,31,INT,68.00,58,0.85,Flag,62,95,37,17,5,0,0,0,0,31,21,36,30,20,30,9,11,4225,47,49
26,12,2023,20,40,1,INT,72.17,82,1.13,Flag,59,82,54,20,1,0,0,0,0,55,21,31,52,20,25,6,10,5123,56,58
27,12,2023,18,59,21,INT,65.73,67,1.01,Flag,58,93,43,17,5,0,0,0,0,25,30,44,23,28,34,9,10,4322,48,49
27,12,2023,19,7,30,INT,75.65,77,1.01,Flag,56,88,51,20,1,0,0,0,0,19,37,55,18,34,44,10,7,4527,59,59
27,12,2023,19,12,23,INT,62.14,68,1.09,Flag,70,73,48,23,1,1,0,0,0,16,31,49,15,30,35,8,5,3856,50,51
27,12,2023,19,14,57,INT,65.29,58,0.88,Flag,65,92,41,15,2,1,0,0,0,27,33,35,27,33,28,8,10,3819,47,49
27,12,2023,19,18,28,INT,53.59,64,1.19,Flag,58,88,55,11,4,0,0,0,0,23,22,46,21,19,32,8,9,3466,46,53
27,12,2023,22,27,6,INT,57.03,58,1.01,Flag,66,82,43,23,1,1,0,0,0,32,17,27,30,17,22,7,8,3816,47,48
27,12,2023,22,30,0,INT,65.40,69,1.05,Flag,53,86,53,20,4,0,0,0,0,30,24,37,28,23,33,10,7,3616,52,56
27,12,2023,22,37,28,INT,49.62,49,0.98,Flag,66,78,53,16,1,2,0,0,0,19,27,40,17,26,31,8,10,3531,41,42
27,12,2023,22,38,23,INT,49.13,60,1.22,Flag,60,93,47,13,3,0,0,0,0,38,14,28,34,14,23,6,8,3472,45,47
27,12,2023,22,43,49,INT,65.88,65,0.98,Flag,58,87,46,21,4,0,0,0,0,30,22,39,29,22,25,8,13,4556,48,50
27,12,2023,22,47,21,INT,73.10,68,0.93,Flag,51,87,62,14,2,0,0,0,0,24,32,54,23,31,36,8,10,4913,50,54
27,12,2023,22,50,1,INT,69.03,63,0.91,Flag,64,83,49,16,4,0,0,0,0,44,13,34,37,13,26,6,12,4990,49,49
27,12,2023,22,54,47,INT,63.11,66,1.04,Flag,56,93,43,19,5,0,0,0,0,25,26,32,23,24,31,8,8,3671,52,54
27,12,2023,22,56,17,INT,60.12,63,1.04,Flag,60,92,42,19,2,1,0,0,0,23,24,38,21,21,33,10,7,3856,47,50
27,12,2023,22,57,32,INT,67.91,88,1.29,Flag,53,95,48,16,4,0,0,0,0,19,28,45,18,27,42,7,6,5007,57,59
27,12,2023,23,9,40,INT,60.35,73,1.20,Flag,61,87,44,23,1,0,0,0,0,30,27,42,29,27,34,8,7,4134,54,58
27,12,2023,23,14,53,INT,69.27,64,0.92,Flag,53,90,57,14,2,0,0,0,0,29,33,49,26,32,35,12,10,4067,53,55
27,12,2023,23,24,57,INT,56.71,46,0.81,Flag,71,85,42,12,5,1,0,0,0,48,14,16,37,14,15,6,10,3673,37,42
27,12,2023,23,27,7,INT,66.05,57,0.86,Flag,67,82,43,18,5,1,0,0,0,45,18,18,40,18,17,8,8,4633,44,46
27,12,2023,23,30,4,INT,53.58,57,1.06,Flag,64,86,46,19,1,0,0,0,0,45,8,19,35,8,16,6,12,3515,46,48
27,12,2023,23,35,0,INT,76.15,63,0.82,Flag,66,71,61,14,3,1,0,0,0,48,27,33,44,25,26,9,12,5437,53,55
27,12,2023,23,42,35,INT,62.29,56,0.89,Flag,68,84,44,16,4,0,0,0,0,31,30,40,24,27,27,8,11,4434,42,42
27,12,2023,23,59,28,INT,65.09,52,0.79,Flag,58,91,47,19,1,0,0,0,0,25,39,42,19,31,28,9,11,3709,41,41
28,12,2023,0,2,56,INT,71.06,83,1.16,Flag,50,91,61,14,0,0,0,0,0,28,32,43,26,32,39,9,8,4391,60,66
28,12,2023,0,6,47,INT,78.84,68,0.86,Flag,65,83,47,15,5,1,0,0,0,49,30,30,39,28,25,6,6,5237,47,52
28,12,2023,0,12,14,INT,57.37,59,1.02,Flag,66,89,44,11,5,1,0,0,0,37,20,29,30,20,24,6,7,3543,48,50
28,12,2023,0,15,46,INT,56.63,63,1.11,Flag,61,86,47,20,2,0,0,0,0,35,24,33,33,21,24,6,9,4534,45,47
28,12,2023,0,19,50,INT,58.13,65,1.11,Flag,54,86,66,8,2,0,0,0,0,27,22,36,26,22,30,7,12,3753,53,57
28,12,2023,0,21,4,INT,62.71,82,1.30,Flag,49,96,56,13,2,0,0,0,0,28,24,56,26,24,37,9,9,4390,58,60
28,12,2023,0,51,42,INT,56.28,74,1.31,Flag,52,99,46,16,3,0,0,0,0,45,20,30,39,19,26,8,8,3864,52,62
28,12,2023,0,54,30,INT,64.69,71,1.09,Flag,65,74,56,17,4,0,0,0,0,53,20,34,45,20,24,8,6,4018,48,57
28,12,2023,0,55,42,INT,64.47,75,1.16,Flag,48,102,50,15,1,0,0,0,0,31,25,55,27,24,36,9,9,3501,52,52
28,12,2023,0,56,36,INT,48.88,63,1.28,Flag,54,80,70,12,0,0,0,0,0,55,10,24,50,9,19,8,12,3036,49,54
28,12,2023,0,59,17,INT,62.20,78,1.25,Flag,58,94,47,13,4,0,0,0,0,38,20,45,35,19,29,7,6,4495,50,54
28,12,2023,1,19,28,INT,66.83,67,1.00,Flag,55,90,55,11,4,1,0,0,0,39,26,38,35,24,27,9,9,4257,52,54
28,12,2023,1,21,36,INT,66.71,55,0.82,Flag,67,82,42,19,4,2,0,0,0,20,26,49,20,26,35,9,10,4720,39,39
28,12,2023,1,24,21,INT,54.22,49,0.90,Flag,64,87,44,14,7,0,0,0,0,23,20,42,22,19,27,8,8,3720,40,43
28,12,2023,1,26,6,INT,70.54,76,1.07,Flag,58,79,62,15,2,0,0,0,0,47,25,37,42,24,28,8,10,4767,57,60
28,12,2023,1,28,5,INT,63.80,66,1.03,Flag,68,71,59,16,2,0,0,0,0,31,23,47,28,22,28,8,6,4648,47,49
28,12,2023,1,29,33,INT,70.68,73,1.03,Flag,59,90,49,13,4,0,0,1,0,41,22,40,30,21,32,9,7,4263,49,52
28,12,2023,9,46,22,INT,70.09,77,1.09,Flag,54,81,58,22,1,0,0,0,0,40,29,45,37,28,36,10,8,4139,55,59
28,12,2023,9,52,33,INT,82.86,87,1.04,Flag,53,91,50,21,1,0,0,0,0,43,23,50,40,22,31,9,6,5714,50,50
28,12,2023,9,54,33,INT,69.33,68,0.98,Flag,68,73,49,23,3,0,0,0,0,39,16,29,36,16,22,6,6,5383,47,50
28,12,2023,9,57,57,INT,47.81,45,0.94,Flag,77,79,39,15,5,1,0,0,0,34,14,22,32,12,15,8,11,3298,38,39
28,12,2023,10,2,16,INT,77.14,58,0.75,Flag,73,74,49,15,5,0,0,0,0,64,15,6,58,14,6,5,11,5701,46,47
28,12,2023,10,4,23,INT,56.45,65,1.15,Flag,58,92,37,25,3,1,0,0,0,40,24,31,34,23,22,10,8,3637,48,54
28,12,2023,10,5,38,INT,68.52,78,1.13,Flag,62,76,57,20,1,0,0,0,0,42,18,39,38,17,23,5,6,4273,54,59
28,12,2023,10,6,58,INT,65.17,68,1.04,Flag,60,95,46,12,3,0,0,0,0,43,25,33,41,25,24,6,10,4910,47,51
28,12,2023,10,8,5,INT,54.36,73,1.34,Flag,59,87,52,14,4,0,0,0,0,23,23,39,22,23,34,7,6,4102,49,55
28,12,2023,10,10,58,INT,54.25,72,1.32,Flag,66,84,50,12,3,1,0,0,0,18,22,43,18,22,32,6,5,3746,51,51
28,12,2023,10,15,25,INT,50.99,45,0.88,Flag,75,78,47,12,2,2,0,0,0,30,21,21,27,21,17,7,11,3636,35,37
28,12,2023,10,23,34,INT,52.05,52,0.99,Flag,72,76,44,20,4,0,0,0,0,27,12,28,23,12,23,6,6,3955,39,38
28,12,2023,11,5,31,INT,63.39,79,1.24,Flag,57,89,49,19,2,0,0,0,0,34,22,42,34,22,32,5,9,4103,54,58
28,12,2023,11,6,43,INT,65.32,62,0.94,Flag,79,68,43,19,5,2,0,0,0,52,21,19,44,21,13,5,5,4973,39,40
28,12,2023,11,7,42,INT,52.61,58,1.10,Flag,61,88,47,18,2,0,0,0,0,35,23,28,33,19,23,8,10,3577,45,47
28,12,2023,11,11,20,INT,56.74,70,1.23,Flag,65,84,44,17,6,0,0,0,0,46,15,30,43,14,22,8,7,4240,50,50
28,12,2023,11,24,47,INT,54.76,52,0.94,Flag,64,89,42,19,1,1,0,0,0,37,17,19,36,17,16,9,11,4418,45,48
28,12,2023,11,26,3,INT,64.53,75,1.16,Flag,62,78,56,19,1,0,0,0,0,34,29,49,30,24,35,7,7,4095,52,59
28,12,2023,13,34,9,INT,61.65,63,1.02,Flag,56,93,47,19,1,0,0,0,0,32,25,35,31,23,28,9,8,4297,49,50
28,12,2023,13,35,9,INT,53.72,58,1.07,Flag,65,85,51,12,3,0,0,0,0,33,21,31,30,19,23,8,8,3452,45,47
28,12,2023,13,36,4,INT,48.39,59,1.21,Flag,74,70,49,17,5,1,0,0,0,38,15,23,35,14,19,7,4,2962,41,43
28,12,2023,13,40,47,INT,55.52,58,1.04,Flag,67,78,49,16,6,0,0,0,0,18,29,46,18,28,31,8,9,3679,45,46
28,12,2023,13,46,0,INT,65.67,76,1.15,Flag,57,96,47,12,4,0,0,0,0,32,23,42,29,22,32,6,8,4816,51,56
28,12,2023,14,39,19,INT,62.27,65,1.04,Flag,64,79,48,22,2,1,0,0,0,40,24,42,35,24,26,9,6,3830,52,50
28,12,2023,15,14,59,INT,66.05,62,0.93,Flag,66,78,55,14,3,0,0,0,0,33,32,36,30,28,27,6,7,4090,45,53
28,12,2023,15,24,34,INT,47.23,48,1.01,Flag,76,73,45,16,6,0,0,0,0,44,10,13,42,10,10,7,12,3701,43,42
28,12,2023,15,26,5,INT,54.74,69,1.26,Flag,63,80,50,18,3,2,0,0,0,45,15,27,41,15,21,7,7,3813,49,53
28,12,2023,15,47,42,INT,53.86,63,1.16,Flag,54,94,45,18,4,1,0,0,0,45,16,32,38,14,22,9,13,3316,49,49
28,12,2023,16,5,36,INT,67.75,76,1.12,Flag,60,85,50,15,5,1,0,0,0,36,24,54,32,23,33,7,10,4610,55,56
28,12,2023,16,14,44,INT,47.77,72,1.50,Flag,65,95,40,10,6,0,0,0,0,47,17,29,39,16,24,7,7,3560,43,49
28,12,2023,16,26,33,INT,63.38,55,0.86,Flag,60,82,57,16,1,0,0,0,0,38,19,32,33,19,24,9,11,5544,43,46
28,12,2023,16,29,51,INT,56.42,68,1.20,Flag,63,78,58,12,5,0,0,0,0,35,22,39,32,22,30,8,9,4621,51,57
28,12,2023,16,31,43,INT,46.29,61,1.31,Flag,70,75,47,22,2,0,0,0,0,20,27,27,19,26,22,4,4,2802,41,44
28,12,2023,16,32,59,INT,61.44,61,0.99,Flag,80,72,41,19,1,3,0,0,0,33,25,34,29,22,25,5,6,6060,42,44
